fpath,cell_type,sample_ID
../POISED/ProcessedData/HandGatedLabelledCells/P117_intermediate_mono_UnStim.csv,intermediate_mono,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_CD8_Central_memory_UnStim.csv,CD8_Central_memory,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_Teffector_CM_PeaStim.csv,Teffector_CM,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_gdTCR_Mem_UnStim.csv,gdTCR_Mem,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_Teffector_CM_PeaStim.csv,Teffector_CM,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_CD8_PeaReactive_UnStim.csv,CD8_PeaReactive,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_naive_T_effectors_UnStim.csv,naive_T_effectors,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_mDC2_UnStim.csv,mDC2,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_CD4_PeaReactive_PeaStim.csv,CD4_PeaReactive,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_NK_Cells_UnStim.csv,NK_Cells,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_Classical_mono_UnStim.csv,Classical_mono,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_naive_T_effectors_UnStim.csv,naive_T_effectors,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_naive_T_effectors_PeaStim.csv,naive_T_effectors,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_CD8_Naive_PeaStim.csv,CD8_Naive,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_Classical_mono_PeaStim.csv,Classical_mono,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_gdTCR_Mem_UnStim.csv,gdTCR_Mem,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_CD8_Central_memory_PeaStim.csv,CD8_Central_memory,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_Treg_Mem_PeaStim.csv,Treg_Mem,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_NK_Cells_PeaStim.csv,NK_Cells,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_NK_Cells_UnStim.csv,NK_Cells,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_mDC2_PeaStim.csv,mDC2,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_pDCs_UnStim.csv,pDCs,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_Treg_Mem_UnStim.csv,Treg_Mem,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_NK_Cells_UnStim.csv,NK_Cells,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_mCD1_UnStim.csv,mCD1,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_CD8_Central_memory_PeaStim.csv,CD8_Central_memory,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_gdTCR_Mem_UnStim.csv,gdTCR_Mem,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_CD8_Effectory_memory_UnStim.csv,CD8_Effectory_memory,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_intermediate_mono_PeaStim.csv,intermediate_mono,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_CD8_PeaReactive_PeaStim.csv,CD8_PeaReactive,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_non_classical_mono_UnStim.csv,non_classical_mono,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_NKT_UnStim.csv,NKT,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_mDC2_UnStim.csv,mDC2,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_NK_Cells_UnStim.csv,NK_Cells,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_Treg_Naive_UnStim.csv,Treg_Naive,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_CD8_Central_memory_UnStim.csv,CD8_Central_memory,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_B_cells_Naive_PeaStim.csv,B_cells_Naive,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_mCD1_UnStim.csv,mCD1,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_gdTCR_Mem_PeaStim.csv,gdTCR_Mem,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_mDC2_PeaStim.csv,mDC2,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_non_classical_mono_PeaStim.csv,non_classical_mono,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_B_cells_Mem_PeaStim.csv,B_cells_Mem,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_gdTCR_Naive_UnStim.csv,gdTCR_Naive,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_pDCs_UnStim.csv,pDCs,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_Teffector_EM_PeaStim.csv,Teffector_EM,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_naive_T_effectors_PeaStim.csv,naive_T_effectors,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_Teffector_EM_PeaStim.csv,Teffector_EM,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_CD8_Effectory_memory_PeaStim.csv,CD8_Effectory_memory,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_CD8_Effectory_memory_PeaStim.csv,CD8_Effectory_memory,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_pDCs_UnStim.csv,pDCs,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_CD8_Central_memory_PeaStim.csv,CD8_Central_memory,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_NKT_UnStim.csv,NKT,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_Classical_mono_UnStim.csv,Classical_mono,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_CD8_Naive_UnStim.csv,CD8_Naive,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_CD8_PeaReactive_PeaStim.csv,CD8_PeaReactive,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_CD4_PeaReactive_UnStim.csv,CD4_PeaReactive,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_gdTCR_Mem_PeaStim.csv,gdTCR_Mem,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_CD8_PeaReactive_UnStim.csv,CD8_PeaReactive,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_mDC2_UnStim.csv,mDC2,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_Treg_Naive_PeaStim.csv,Treg_Naive,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_CD8_Naive_PeaStim.csv,CD8_Naive,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_naive_T_effectors_UnStim.csv,naive_T_effectors,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_Teffector_EM_UnStim.csv,Teffector_EM,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_pDCs_PeaStim.csv,pDCs,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_mDC2_PeaStim.csv,mDC2,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_mCD1_UnStim.csv,mCD1,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_NK_Cells_UnStim.csv,NK_Cells,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_mDC2_PeaStim.csv,mDC2,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_CD8_Central_memory_UnStim.csv,CD8_Central_memory,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_CD4_PeaReactive_UnStim.csv,CD4_PeaReactive,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_B_cells_Mem_PeaStim.csv,B_cells_Mem,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_CD8_Central_memory_PeaStim.csv,CD8_Central_memory,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_CD8_PeaReactive_PeaStim.csv,CD8_PeaReactive,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_Treg_Mem_UnStim.csv,Treg_Mem,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_B_cells_Naive_PeaStim.csv,B_cells_Naive,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_B_cells_Mem_UnStim.csv,B_cells_Mem,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_Treg_Naive_UnStim.csv,Treg_Naive,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_CD8_Naive_UnStim.csv,CD8_Naive,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_naive_T_effectors_PeaStim.csv,naive_T_effectors,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_mDC2_UnStim.csv,mDC2,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_Teffector_CM_UnStim.csv,Teffector_CM,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_B_cells_Mem_PeaStim.csv,B_cells_Mem,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_mCD1_UnStim.csv,mCD1,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_Treg_Mem_UnStim.csv,Treg_Mem,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_B_cells_Naive_UnStim.csv,B_cells_Naive,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_Teffector_EM_UnStim.csv,Teffector_EM,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_NK_Cells_UnStim.csv,NK_Cells,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_CD8_Effectory_memory_UnStim.csv,CD8_Effectory_memory,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_gdTCR_Mem_PeaStim.csv,gdTCR_Mem,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_Teffector_CM_PeaStim.csv,Teffector_CM,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_non_classical_mono_UnStim.csv,non_classical_mono,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_B_cells_Naive_UnStim.csv,B_cells_Naive,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_Classical_mono_PeaStim.csv,Classical_mono,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_B_cells_Mem_UnStim.csv,B_cells_Mem,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_gdTCR_Naive_PeaStim.csv,gdTCR_Naive,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_intermediate_mono_UnStim.csv,intermediate_mono,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_Treg_Mem_UnStim.csv,Treg_Mem,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_pDCs_UnStim.csv,pDCs,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_Teffector_EM_UnStim.csv,Teffector_EM,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_NKT_PeaStim.csv,NKT,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_Teffector_CM_PeaStim.csv,Teffector_CM,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_CD4_PeaReactive_PeaStim.csv,CD4_PeaReactive,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_Classical_mono_PeaStim.csv,Classical_mono,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_Classical_mono_UnStim.csv,Classical_mono,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_CD8_Naive_PeaStim.csv,CD8_Naive,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_NKT_PeaStim.csv,NKT,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_B_cells_Mem_PeaStim.csv,B_cells_Mem,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_Teffector_CM_UnStim.csv,Teffector_CM,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_Classical_mono_PeaStim.csv,Classical_mono,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_CD8_Central_memory_UnStim.csv,CD8_Central_memory,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_intermediate_mono_PeaStim.csv,intermediate_mono,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_gdTCR_Mem_UnStim.csv,gdTCR_Mem,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_NK_Cells_PeaStim.csv,NK_Cells,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_Treg_Mem_UnStim.csv,Treg_Mem,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_naive_T_effectors_PeaStim.csv,naive_T_effectors,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_NKT_UnStim.csv,NKT,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_Treg_Mem_PeaStim.csv,Treg_Mem,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_intermediate_mono_UnStim.csv,intermediate_mono,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_B_cells_Mem_UnStim.csv,B_cells_Mem,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_B_cells_Mem_UnStim.csv,B_cells_Mem,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_mCD1_PeaStim.csv,mCD1,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_gdTCR_Naive_PeaStim.csv,gdTCR_Naive,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_non_classical_mono_PeaStim.csv,non_classical_mono,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_Teffector_EM_UnStim.csv,Teffector_EM,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_B_cells_Naive_PeaStim.csv,B_cells_Naive,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_Teffector_EM_PeaStim.csv,Teffector_EM,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_Treg_Mem_UnStim.csv,Treg_Mem,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_CD4_PeaReactive_UnStim.csv,CD4_PeaReactive,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_mDC2_PeaStim.csv,mDC2,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_B_cells_Mem_UnStim.csv,B_cells_Mem,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_CD4_PeaReactive_UnStim.csv,CD4_PeaReactive,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_Teffector_EM_PeaStim.csv,Teffector_EM,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_CD8_Naive_PeaStim.csv,CD8_Naive,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_CD4_PeaReactive_PeaStim.csv,CD4_PeaReactive,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_gdTCR_Mem_PeaStim.csv,gdTCR_Mem,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_gdTCR_Naive_PeaStim.csv,gdTCR_Naive,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_CD8_PeaReactive_PeaStim.csv,CD8_PeaReactive,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_intermediate_mono_PeaStim.csv,intermediate_mono,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_CD8_Central_memory_PeaStim.csv,CD8_Central_memory,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_non_classical_mono_UnStim.csv,non_classical_mono,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_CD8_Naive_UnStim.csv,CD8_Naive,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_gdTCR_Mem_PeaStim.csv,gdTCR_Mem,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_NKT_PeaStim.csv,NKT,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_Teffector_EM_UnStim.csv,Teffector_EM,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_Treg_Naive_UnStim.csv,Treg_Naive,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_mCD1_PeaStim.csv,mCD1,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_pDCs_UnStim.csv,pDCs,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_Classical_mono_UnStim.csv,Classical_mono,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_mCD1_UnStim.csv,mCD1,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_naive_T_effectors_UnStim.csv,naive_T_effectors,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_CD8_PeaReactive_UnStim.csv,CD8_PeaReactive,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_B_cells_Mem_UnStim.csv,B_cells_Mem,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_mDC2_UnStim.csv,mDC2,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_CD8_PeaReactive_UnStim.csv,CD8_PeaReactive,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_Teffector_CM_UnStim.csv,Teffector_CM,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_B_cells_Mem_PeaStim.csv,B_cells_Mem,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_CD8_Naive_UnStim.csv,CD8_Naive,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_Treg_Naive_UnStim.csv,Treg_Naive,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_Teffector_CM_UnStim.csv,Teffector_CM,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_CD8_Naive_UnStim.csv,CD8_Naive,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_pDCs_PeaStim.csv,pDCs,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_CD8_Effectory_memory_PeaStim.csv,CD8_Effectory_memory,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_CD8_Effectory_memory_PeaStim.csv,CD8_Effectory_memory,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_non_classical_mono_UnStim.csv,non_classical_mono,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_CD8_PeaReactive_PeaStim.csv,CD8_PeaReactive,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_CD8_Effectory_memory_UnStim.csv,CD8_Effectory_memory,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_Treg_Mem_PeaStim.csv,Treg_Mem,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_NK_Cells_PeaStim.csv,NK_Cells,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_pDCs_PeaStim.csv,pDCs,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_intermediate_mono_PeaStim.csv,intermediate_mono,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_gdTCR_Naive_PeaStim.csv,gdTCR_Naive,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_CD8_PeaReactive_UnStim.csv,CD8_PeaReactive,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_mDC2_UnStim.csv,mDC2,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_gdTCR_Naive_PeaStim.csv,gdTCR_Naive,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_CD8_Naive_PeaStim.csv,CD8_Naive,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_Teffector_EM_UnStim.csv,Teffector_EM,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_pDCs_PeaStim.csv,pDCs,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_Classical_mono_UnStim.csv,Classical_mono,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_B_cells_Naive_PeaStim.csv,B_cells_Naive,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_mCD1_UnStim.csv,mCD1,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_gdTCR_Mem_UnStim.csv,gdTCR_Mem,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_mDC2_PeaStim.csv,mDC2,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_non_classical_mono_PeaStim.csv,non_classical_mono,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_NK_Cells_PeaStim.csv,NK_Cells,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_naive_T_effectors_PeaStim.csv,naive_T_effectors,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_Treg_Mem_PeaStim.csv,Treg_Mem,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_CD8_Effectory_memory_UnStim.csv,CD8_Effectory_memory,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_CD4_PeaReactive_PeaStim.csv,CD4_PeaReactive,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_pDCs_UnStim.csv,pDCs,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_CD8_Central_memory_UnStim.csv,CD8_Central_memory,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_naive_T_effectors_UnStim.csv,naive_T_effectors,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_mCD1_PeaStim.csv,mCD1,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_B_cells_Mem_PeaStim.csv,B_cells_Mem,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_Teffector_CM_UnStim.csv,Teffector_CM,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_Treg_Mem_PeaStim.csv,Treg_Mem,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_NK_Cells_PeaStim.csv,NK_Cells,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_B_cells_Naive_UnStim.csv,B_cells_Naive,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_B_cells_Naive_UnStim.csv,B_cells_Naive,P117_UnStim
